timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567531882400,307,loged706 /qa/content,200,OK,Thread Group 1-1,text,true,,1349,798,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=1&page=1&order=recent&type=magazine,307,0,0
1567531882707,581,especialistas738 /qa/author/getspecialistscard?qty=100,200,OK,Thread Group 1-1,text,true,,743,504,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/author/getspecialistscard?qty=100,581,0,0
1567531883289,1121,especialistas751 /qa/author/getspecialistscard,200,OK,Thread Group 1-1,text,true,,9391,792,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/author/getspecialistscard?qty=100,1121,0,636
1567531884412,1015,perfil765 /editarPerfil,304,Not Modified,Thread Group 1-1,text,true,,652,460,1,1,https://qa.noomis.febraban.org.br/editarPerfil,0,0,474
1567531885428,647,perfil766 /qa/tag,200,OK,Thread Group 1-1,text,true,,743,447,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/tag,647,0,197
1567531886076,257,perfil768 /o/oauth2/iframe,200,OK,Thread Group 1-1,text,true,,1245,467,1,1,https://accounts.google.com/o/oauth2/iframe,255,0,140
1567531886334,291,perfil770 /qa/tag,200,OK,Thread Group 1-1,text,true,,1199,735,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/tag,291,0,0
1567531886626,492,em alta779 /qa/theme,200,OK,Thread Group 1-1,text,true,,1745,386,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/theme,492,0,0
1567531887118,269,em alta775 /qa/author/getall,200,OK,Thread Group 1-1,text,true,,12961,394,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/author/getall,269,0,0
1567531887388,613,em alta776 /qa/origin/getall,200,OK,Thread Group 1-1,text,true,,4302,394,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/origin/getall,613,0,0
1567531888002,3957,em alta778 /qa/magazine/filters,200,OK,Thread Group 1-1,text,true,,1719,397,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/magazine/filters,3957,0,3434
1567531891960,412,em alta780 /qa/content?size=10&page=1&order=trend&type=recent,200,OK,Thread Group 1-1,text,true,,743,484,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=10&page=1&order=trend&type=recent,412,0,223
1567531892373,466,em alta777 /qa/category/getall,200,OK,Thread Group 1-1,text,true,,2406,396,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/category/getall,466,0,0
1567531892840,706,em alta783 /qa/content,200,OK,Thread Group 1-1,text,true,,63010,772,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=10&page=1&order=trend&type=recent,523,0,0
1567531893547,297,em alta785 /qa/theme,200,OK,Thread Group 1-1,text,true,,1745,386,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/theme,297,0,0
1567531893845,527,video796 /qa/category/getall,200,OK,Thread Group 1-1,text,true,,2406,396,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/category/getall,527,0,0
1567531894373,778,video799 /qa/content?size=10&page=1&order=recent&type=video,200,OK,Thread Group 1-1,text,true,,743,484,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=10&page=1&order=recent&type=video,778,0,293
1567531895152,526,video797 /qa/magazine/filters,200,OK,Thread Group 1-1,text,true,,1719,397,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/magazine/filters,526,0,0
1567531895679,495,video794 /qa/author/getall,200,OK,Thread Group 1-1,text,true,,12961,394,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/author/getall,495,0,0
1567531896175,208,video795 /qa/origin/getall,200,OK,Thread Group 1-1,text,true,,4302,394,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/origin/getall,208,0,0
1567531896384,633,video798 /qa/theme,200,OK,Thread Group 1-1,text,true,,1745,386,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/theme,633,0,177
1567531897018,608,video802 /qa/content,200,OK,Thread Group 1-1,text,true,,31816,772,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=10&page=1&order=recent&type=video,600,0,0
1567531897626,455,video804 /qa/theme,200,OK,Thread Group 1-1,text,true,,1745,386,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/theme,455,0,0
1567531898082,426,home815 /qa/content?size=4&page=1&order=recent,200,OK,Thread Group 1-1,text,true,,743,470,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=4&page=1&order=recent,426,0,0
1567531898508,599,home812 /qa/theme,200,OK,Thread Group 1-1,text,true,,1745,384,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/theme,599,0,148
1567531899107,232,home813 /qa/author/getspecialistscard?qty=4,200,OK,Thread Group 1-1,text,true,,743,467,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/author/getspecialistscard?qty=4,232,0,0
1567531899340,235,home814 /qa/content?size=4&page=1&order=spotlight,200,OK,Thread Group 1-1,text,true,,743,473,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=4&page=1&order=spotlight,235,0,0
1567531899576,180,home817 /qa/content/getcontentbyinteresttheme,200,OK,Thread Group 1-1,text,true,,743,469,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content/getcontentbyinteresttheme,180,0,0
1567531899756,441,home816 /qa/content?size=4&page=1&order=trend,200,OK,Thread Group 1-1,text,true,,743,469,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=4&page=1&order=trend,441,0,0
1567531900198,601,home824 /qa/content/getcontentbyinteresttheme,200,OK,Thread Group 1-1,text,true,,6180,757,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content/getcontentbyinteresttheme,600,0,0
1567531900799,717,home820 /qa/content?size=2&page=1&order=recent&type=video&ciab=true,200,OK,Thread Group 1-1,text,true,,743,491,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=2&page=1&order=recent&type=video&ciab=true,717,0,277
1567531901517,529,home818 /qa/content?size=1&page=1&order=recent&type=video&ciab=true,200,OK,Thread Group 1-1,text,true,,743,491,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=1&page=1&order=recent&type=video&ciab=true,529,0,0
1567531902047,223,home825 /qa/author/getspecialistscard,200,OK,Thread Group 1-1,text,true,,4619,755,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/author/getspecialistscard?qty=4,223,0,0
1567531902270,461,home821 /qa/content?size=1&page=1&order=recent&type=magazine,200,OK,Thread Group 1-1,text,true,,743,484,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=1&page=1&order=recent&type=magazine,461,0,0
1567531902734,632,home823 /qa/content,200,OK,Thread Group 1-1,text,true,,26384,757,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=4&page=1&order=trend,631,0,0
1567531903367,864,home822 /qa/content,200,OK,Thread Group 1-1,text,true,,16640,761,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=4&page=1&order=spotlight,864,0,243
1567531904232,735,home819 /qa/content,200,OK,Thread Group 1-1,text,true,,14839,758,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=4&page=1&order=recent,735,0,0
1567531904968,343,home828 /qa/content,200,OK,Thread Group 1-1,text,true,,7973,779,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=2&page=1&order=recent&type=video&ciab=true,343,0,0
1567531905311,219,home829 /qa/content,200,OK,Thread Group 1-1,text,true,,2587,779,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=1&page=1&order=recent&type=video&ciab=true,219,0,0
1567531905530,594,home831 /qa/content,200,OK,Thread Group 1-1,text,true,,1349,772,1,1,https://pc-ap1-qa.noomis.febraban.org.br/qa/content?size=1&page=1&order=recent&type=magazine,594,0,138
